Station	Instrument	Longitude(DecDeg)	Latitude(DecDeg)	Time(ISO8601)	Depth(m)
FB-drifter_021_073	IgotU#9999	-55.356990	47.445240	2011-07-05T12:45:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357040	47.444960	2011-07-05T12:49:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357030	47.444780	2011-07-05T12:54:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356980	47.444520	2011-07-05T12:58:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357240	47.444290	2011-07-05T13:07:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357350	47.444140	2011-07-05T13:11:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357440	47.443950	2011-07-05T13:16:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357380	47.443540	2011-07-05T13:20:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357550	47.443480	2011-07-05T13:25:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357670	47.443390	2011-07-05T13:29:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357770	47.443220	2011-07-05T13:33:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357830	47.443010	2011-07-05T13:42:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357810	47.442790	2011-07-05T13:47:00	 10.
